total_deposit_usd,total_borrow_usd,total_repay_usd,num_liquidations,total_transactions,repay_ratio,liquidation_rate,deposit_borrow_ratio,borrow_to_txn_ratio,cluster,credit_score,score_bin
7122.699059900504,2946.5930000000008,2946.9505000000063,0.0,4,1.0001213262231616,0.0,2.4172659941441648,736.6480658379837,0,700.0242652446323,"(700, 800]"
2273.719487187366,917.4028183810866,0.0,0.0,37,0.0,0.0,2.4784308911556434,24.794670096930176,0,500.0,"(400, 500]"
1049.493536649711,0.0,0.0,0.0,2,0.0,0.0,1049493536.6497109,0.0,0,600.0,"(500, 600]"
2186.0461360654276,2095.9270392505464,1474.2672201061496,0.0,24,0.7033962498665585,0.0,1.0429972485130534,87.33028966334403,0,592.8291123989644,"(500, 600]"
994.0621402142455,505.67514021996334,543.4854055313202,0.0,10,1.0747718470402519,0.0,1.9658117617093598,50.567508965245445,0,713.2449574935184,"(700, 800]"
2741.759361949003,518.3127324254524,0.0,0.0,2,0.0,0.0,5.2897781303367175,259.15623663460786,0,500.0,"(400, 500]"
35.39571748035012,22.653259187424077,22.653259187424077,0.0,6,0.9999999558562436,0.0,1.5624999310253807,3.7755425686469177,0,678.1249877225177,"(600, 700]"
735.6873206985615,593.7611376147483,592.9530021211905,0.0,7,0.9986389535437714,0.0,1.2390290856941708,84.82300754167726,0,661.6792449934628,"(600, 700]"
1.0648525755563298,0.0,0.0,0.0,1,0.0,0.0,1064852.57555633,0.0,0,600.0,"(500, 600]"
1.1536765310394421,0.0,0.0,0.0,1,0.0,0.0,1153676.5310394422,0.0,0,600.0,"(500, 600]"
2.6175135989121427,0.0,0.0,0.0,2,0.0,0.0,2617513.5989121427,0.0,0,600.0,"(500, 600]"
1.0581473433072286,0.0,0.0,0.0,2,0.0,0.0,1058147.3433072285,0.0,0,600.0,"(500, 600]"
0.032446847156000054,0.0,0.0,0.0,1,0.0,0.0,32446.847156000054,0.0,0,600.0,"(500, 600]"
277.88499723935905,160.38631003803738,160.22581757470164,0.0,12,0.9989993319112024,0.0,1.732597971989365,13.365524722709388,0,686.4297649817087,"(600, 700]"
25174.456833642937,13419.050139675855,13381.494379508398,0.0,43,0.9972013100201765,0.0,1.876023755014825,312.07092622337046,0,693.2414497547766,"(600, 700]"
0.1136523793834397,0.011365237938343969,0.0,0.0,2,0.0,0.0,9.999120201419833,0.00568261612786392,0,599.7158691936067,"(500, 600]"
2773.0219923963728,0.0,0.0,0.0,77,0.0,0.0,2773021992.396373,0.0,0,600.0,"(500, 600]"
5480.588573862457,2366.7671912305213,2366.7671912305213,0.0,4,0.9999999995774828,0.0,2.3156432926118797,591.6916498847179,0,699.9999999154966,"(600, 700]"
961.8287895593895,963.8765146793129,933.0977900335208,0.0,71,0.9680677709798748,0.0,0.9978755306446281,13.575725367656164,0,643.5073307282064,"(600, 700]"
282.1056376025053,40.10267633402084,40.31433339845019,0.0,6,1.005277853712021,0.0,7.034583632728752,6.683778275040428,0,701.0555707424041,"(700, 800]"
0.0012181088062153704,0.0,0.0,0.0,1,0.0,0.0,1218.1088062153704,0.0,0,600.0,"(500, 600]"
0.13920558505203293,0.0,0.0,0.0,1,0.0,0.0,139205.58505203293,0.0,0,600.0,"(500, 600]"
760.4061861653313,886.7244790708098,503.65015641078475,0.0,8,0.5679894575263846,0.0,0.8575450472559512,110.84054602878298,0,556.4751438680745,"(500, 600]"
7134.806489127495,0.0,0.0,0.0,8,0.0,0.0,7134806489.127496,0.0,0,600.0,"(500, 600]"
967.8323802710293,216.82570368916467,217.3913973215126,0.0,10,1.0026089740289736,0.0,4.463642268145684,21.68256820065965,0,700.5217948057948,"(700, 800]"
82.45110016915315,34.630956155900854,35.37800801727156,0.0,22,1.0215717647654858,0.0,2.3808495906704708,1.574134299171207,0,725.6076379945367,"(700, 800]"
1.097254760600487,0.0,0.0,0.0,1,0.0,0.0,1097254.760600487,0.0,0,600.0,"(500, 600]"
102.3773892318887,0.0,0.0,0.0,2,0.0,0.0,102377389.2318887,0.0,0,600.0,"(500, 600]"
31488.764002887652,17603.97911970302,17566.377247476397,0.0,25,0.9978640128479588,0.0,1.7887299108333716,704.1591366217554,0,689.0092981112604,"(600, 700]"
57565565.509212136,47039763.54765072,46907451.027526215,0.0,73,0.9971872197020831,0.0,1.2237639215787657,644380.3137434302,-1,660.6256400193549,"(600, 700]"
1663.4251937312322,1355.013715474462,1351.0568899319198,0.0,96,0.9970798623700745,0.0,1.2276076422748026,14.114726055830584,0,660.796354587755,"(600, 700]"
607.3427750185859,140.01063060029028,139.70001148776586,0.0,8,0.9977814533869742,0.0,4.33783326363715,17.501326637370457,0,699.5562906773948,"(600, 700]"
1507.324205025002,738.0253561825903,738.0253561825903,0.0,4,0.999999998645033,0.0,2.042374547643197,184.50629291907433,0,699.9999997290066,"(600, 700]"
261.12589171173397,2.602967788219515,2.61637740155315,0.0,4,1.0051512770319488,0.0,100.3184874492289,0.6507417843694326,0,768.4931661879182,"(700, 800]"
2.2961814875215216,0.0,0.0,0.0,2,0.0,0.0,2296181.4875215217,0.0,0,600.0,"(500, 600]"
24971.86281241228,14463.747529345676,4303.809157276694,2.0,231,0.29755837124832857,0.008658008620528101,1.7265140144364417,62.61362539710844,0,537.1793663509596,"(500, 600]"
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,500.0,"(400, 500]"
0.20424043145808835,0.0,0.0,0.0,1,0.0,0.0,204240.43145808837,0.0,0,600.0,"(500, 600]"
2.4353377818598245,0.0,0.0,0.0,2,0.0,0.0,2435337.7818598244,0.0,0,600.0,"(500, 600]"
86721.51626282623,18149.00162791084,18188.824774686098,0.0,36,1.002194233412367,0.0,4.778307811966987,504.13892010477554,0,700.4388466824735,"(700, 800]"
18831.760523933794,1419.946916528213,0.0,0.0,30,0.0,0.0,13.262298957425374,47.33156230655502,0,500.0,"(400, 500]"
3052.590439912865,2945.931847397388,0.0,0.0,19,0.0,0.0,1.0362053832214415,155.04903643938692,0,451.81026916107203,"(400, 500]"
14.143677216766179,0.0,0.0,0.0,2,0.0,0.0,14143677.216766179,0.0,0,600.0,"(500, 600]"
0.02066851083836642,0.004676133673838556,0.0,0.0,2,0.0,0.0,4.419054976763927,0.002338065667886444,0,599.8830967166057,"(500, 600]"
0.20245672002376755,0.0,0.0,0.0,1,0.0,0.0,202456.72002376756,0.0,0,600.0,"(500, 600]"
5069.186772031992,3849.7900537521605,1709.073425633666,0.0,54,0.44393938405134453,0.0,1.3167436924968454,71.29240708258803,0,554.6250614351112,"(500, 600]"
102.30571110800008,24.98479710580002,24.98479710580002,0.0,4,0.9999999599756622,0.0,4.094718343321358,6.246197714900576,0,699.9999919951324,"(600, 700]"
0.0007214676583205847,0.0,0.0,0.0,72,0.0,0.0,721.4676583205847,0.0,0,600.0,"(500, 600]"
2.2596098782034475,0.0,0.0,0.0,2,0.0,0.0,2259609.8782034474,0.0,0,600.0,"(500, 600]"
33498.02454204079,1.1215514727063227,1.1213453685302048,0.0,22,0.9998153415188697,0.0,29867.549987393424,0.050979610078486934,0,797.4140877998497,"(700, 800]"
0.0,79.00412443596893,158.72329212505053,0.0,5,2.0090506824696415,0.0,0.0,15.80082172702944,0,700.0,"(600, 700]"
0.1266083922640406,0.0,0.0,0.0,1,0.0,0.0,126608.39226404061,0.0,0,600.0,"(500, 600]"
901.292526286305,498.7405943962264,0.0,0.0,2,0.0,0.0,1.807136885599356,249.37017251302694,0,490.35684427996785,"(400, 500]"
407.79274415290837,234.87821429900868,235.2622310010467,0.0,32,1.0016349566584928,0.0,1.7361880225195558,7.339943967470773,0,687.1363924576763,"(600, 700]"
114723.42231228866,54445.83740909293,54503.631299338005,0.0,45,1.001061493256312,0.0,2.107110989003206,1209.9074710930101,0,700.2122986512624,"(700, 800]"
16.47047136709072,0.0,0.0,0.0,2,0.0,0.0,16470471.36709072,0.0,0,600.0,"(500, 600]"
1.8223456102801718,0.0,0.0,0.0,2,0.0,0.0,1822345.610280172,0.0,0,600.0,"(500, 600]"
1.565990185332688,0.0,0.0,0.0,1,0.0,0.0,1565990.185332688,0.0,0,600.0,"(500, 600]"
1.1337851305503865,0.0,0.0,0.0,1,0.0,0.0,1133785.1305503866,0.0,0,600.0,"(500, 600]"
5.666408226639781,0.0,0.0,0.0,1,0.0,0.0,5666408.226639781,0.0,0,600.0,"(500, 600]"
1196.3032316799445,0.0,0.0,0.0,6,0.0,0.0,1196303231.6799445,0.0,0,600.0,"(500, 600]"
0.023605146373711007,0.0,0.0,0.0,1,0.0,0.0,23605.14637371101,0.0,0,600.0,"(500, 600]"
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,500.0,"(400, 500]"
1.1674776561271338,0.0,0.0,0.0,2,0.0,0.0,1167477.6561271339,0.0,0,600.0,"(500, 600]"
1.10570237623672,0.0,0.0,0.0,1,0.0,0.0,1105702.37623672,0.0,0,600.0,"(500, 600]"
1.1886507952922616,0.0,0.0,0.0,1,0.0,0.0,1188650.7952922618,0.0,0,600.0,"(500, 600]"
2.2596098782034475,0.0,0.0,0.0,2,0.0,0.0,2259609.8782034474,0.0,0,600.0,"(500, 600]"
15.189578905507382,0.0,0.0,0.0,2,0.0,0.0,15189578.905507382,0.0,0,600.0,"(500, 600]"
5.129981410556754,0.0,0.0,0.0,1,0.0,0.0,5129981.410556754,0.0,0,600.0,"(500, 600]"
3.1033054982620945,0.0,0.0,0.0,2,0.0,0.0,3103305.498262095,0.0,0,600.0,"(500, 600]"
0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,500.0,"(400, 500]"
0.02604409029024456,0.0,0.0,0.0,1,0.0,0.0,26044.09029024456,0.0,0,600.0,"(500, 600]"
7438978.731874705,5816299.443463209,5472177.7176147895,0.0,44,0.9408349365099986,0.0,1.2789882646489092,132188.6207107861,-1,652.1164005344451,"(600, 700]"
0.14220249742181829,0.0,0.0,0.0,1,0.0,0.0,142202.4974218183,0.0,0,600.0,"(500, 600]"
0.032239917783138,0.004713438272388596,0.0,0.0,2,0.0,0.0,6.838549137860165,0.0023567179578353192,0,599.8821641021083,"(500, 600]"
101.41967361600112,57.24285810787879,56.95340624693982,0.0,10,0.9949434241152514,0.0,1.7717436759206517,5.724285238359355,0,687.5758686190829,"(600, 700]"
0.16209142428199927,0.0,0.0,0.0,1,0.0,0.0,162091.42428199927,0.0,0,600.0,"(500, 600]"
1.8629892980475518,0.0,0.0,0.0,1,0.0,0.0,1862989.298047552,0.0,0,600.0,"(500, 600]"
0.20459086640311355,0.0,0.0,0.0,1,0.0,0.0,204590.86640311356,0.0,0,600.0,"(500, 600]"
93.46124873657936,83.68991069080583,18.55328268585793,0.0,30,0.2216907905746565,0.0,1.1167564506684384,2.789663596704741,0,500.1759806483532,"(500, 600]"
1.8864509259060724,0.0,0.0,0.0,1,0.0,0.0,1886450.9259060726,0.0,0,600.0,"(500, 600]"
5708.19800378419,1568.6763662421108,1571.6110933811847,0.0,13,1.0018708295734915,0.0,3.638862752691156,120.66740350574672,0,700.3741659146983,"(700, 800]"
7.20152067392015,0.0,0.0,0.0,1,0.0,0.0,7201520.673920151,0.0,0,600.0,"(500, 600]"
0.03737532010034612,0.0,0.0,0.0,1,0.0,0.0,37375.32010034612,0.0,0,600.0,"(500, 600]"
2.1234909549864325,0.0,0.0,0.0,2,0.0,0.0,2123490.9549864326,0.0,0,600.0,"(500, 600]"
1.1058755718750977,0.0,0.0,0.0,1,0.0,0.0,1105875.5718750977,0.0,0,600.0,"(500, 600]"
10411.532254313322,6814.979034488695,5838.228517532286,0.0,41,0.8566759321092515,0.0,1.5277423745686873,166.21899678706583,0,647.7223051502847,"(600, 700]"
3.1415513028579416,0.0,0.0,0.0,2,0.0,0.0,3141551.302857942,0.0,0,600.0,"(500, 600]"
1.1597473478486582,0.0,0.0,0.0,1,0.0,0.0,1159747.3478486582,0.0,0,600.0,"(500, 600]"
5.4815592262873265,2.722530917201646,2.722530917201646,0.0,5,0.9999996326948478,0.0,2.0134049454676535,0.5445060745391143,0,772.7746228120138,"(700, 800]"
217160.8549252379,94093.84402461602,75721.2588121042,0.0,253,0.8047418999216349,0.0,2.307917772666597,371.91242550475727,0,660.948379984327,"(600, 700]"
1.0583110892772931,0.0,0.0,0.0,1,0.0,0.0,1058311.089277293,0.0,0,600.0,"(500, 600]"
8042.91989441287,4507.4620831285465,1386.1038316551258,0.0,29,0.30751314282505143,0.0,1.7843566389017897,155.42972164478707,0,550.7204605100998,"(500, 600]"
82757.83339753139,43067.64650300531,43774.100999620496,0.0,85,1.0164033689546859,0.0,1.9215777994703025,506.6781881920838,0,699.3595637644523,"(600, 700]"
8185.806955103062,2495.53326724266,2495.53326724266,0.0,4,0.9999999995992841,0.0,3.280183461896888,623.8831608398747,0,699.9999999198568,"(600, 700]"
15.03051732250218,0.0,0.0,0.0,6,0.0,0.0,15030517.32250218,0.0,0,600.0,"(500, 600]"
0.012361424916557983,0.0,0.0,0.0,1,0.0,0.0,12361.424916557984,0.0,0,600.0,"(500, 600]"
7503.932118568443,3061.402672207238,2528.028174943289,0.0,108,0.8257744716394442,0.0,2.4511418194807573,28.346320776489975,0,665.1548943278888,"(600, 700]"
0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,500.0,"(400, 500]"
21416.475674811045,11215.50117145489,0.0,0.0,58,0.0,0.0,1.9095424578448266,193.3707065186928,0,495.47712289224137,"(400, 500]"
1.815047297099417,0.0,0.0,0.0,1,0.0,0.0,1815047.297099417,0.0,0,600.0,"(500, 600]"
196.7159780669421,0.0,0.0,0.0,3,0.0,0.0,196715978.06694213,0.0,0,600.0,"(500, 600]"
2.2596098782034475,0.0,0.0,0.0,2,0.0,0.0,2259609.8782034474,0.0,0,600.0,"(500, 600]"
0.04768792449483425,0.0,0.0,0.0,1,0.0,0.0,47687.92449483425,0.0,0,600.0,"(500, 600]"
94769.29623780605,125571.60283990347,125437.02966043794,0.0,67,0.9989283151809727,0.0,0.7547032457479795,1874.2029994880668,0,637.5208253235936,"(600, 700]"
1.0031586054611734,0.0,0.0,0.0,1,0.0,0.0,1003158.6054611735,0.0,0,600.0,"(500, 600]"
1.8071232012074634,0.0,0.0,0.0,2,0.0,0.0,1807123.2012074634,0.0,0,600.0,"(500, 600]"
3999.4172605806134,4580.268039158944,1816.9147941218396,0.0,16,0.3966830714253983,0.0,0.8731841074614982,286.26673455576304,0,522.9958196581546,"(500, 600]"
1.0519093751900908,0.0,0.0,0.0,1,0.0,0.0,1051909.3751900909,0.0,0,600.0,"(500, 600]"
26.554821136395518,0.0,0.0,0.0,2,0.0,0.0,26554821.136395518,0.0,0,600.0,"(500, 600]"
7155137.903060123,8740107.447831493,4062271.7066028374,0.0,523,0.4647850991363112,0.0,0.8186555995755596,16711.486483977067,-1,533.8897998060402,"(500, 600]"
0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0,500.0,"(400, 500]"
60563024.61641713,35059576.65262691,35021753.381240435,0.0,162,0.998921171474424,0.0,1.7274317147773546,216417.13849512205,-1,686.1558200337524,"(600, 700]"
648.7740221834813,0.0,0.0,0.0,1,0.0,0.0,648774022.1834813,0.0,0,600.0,"(500, 600]"
0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0,500.0,"(400, 500]"
4286.286065817431,1471.653898010025,914.9663936533416,0.0,26,0.6217266126694839,0.0,2.912563931438497,56.602070823382846,0,624.3453225338968,"(600, 700]"
10.238696481329509,0.0,0.0,0.0,1,0.0,0.0,10238696.48132951,0.0,0,600.0,"(500, 600]"
2736.4465453621165,1412.3662438192569,1402.701369605581,0.0,27,0.9931569624740552,0.0,1.9374907573724296,52.309858944792516,0,695.5059303634325,"(600, 700]"
2864.7903413966865,788.5672363468941,0.0,0.0,11,0.0,0.0,3.632905611238897,71.68792405990638,0,500.0,"(400, 500]"
1.0147174318145307,0.0,0.0,0.0,1,0.0,0.0,1014717.4318145307,0.0,0,600.0,"(500, 600]"
3253.080050062062,4817.143424824377,3812.074334562172,0.0,43,0.7913557886040723,0.0,0.6753130979290594,112.026588669716,0,592.0368126172674,"(500, 600]"
1906.1348845175448,929.0745258190238,969.6966054306664,0.0,12,1.043723164761308,0.0,2.0516490652733657,77.42287069967944,0,708.7446329522616,"(700, 800]"
1.8382403652310026,0.0,0.0,0.0,1,0.0,0.0,1838240.3652310027,0.0,0,600.0,"(500, 600]"
49782.8970573351,0.0,0.0,0.0,9,0.0,0.0,49782897057.335106,0.0,0,600.0,"(500, 600]"
170.17280398146627,127.97978982987048,0.0,1.0,28,0.0,0.035714284438775556,1.329684967274911,4.570706616398709,0,430.76996392496994,"(400, 500]"
1.0939297118855962,0.0,0.0,0.0,1,0.0,0.0,1093929.7118855962,0.0,0,600.0,"(500, 600]"
6893113.80654081,3114347.9784883675,1426082.1549210404,0.0,610,0.45790713329753535,0.0,2.213340915707292,5105.48848095554,-1,591.5814266595071,"(500, 600]"
0.03078381478392718,0.004735971505219566,0.0,0.0,2,0.0,0.0,6.498627815262803,0.0023679845686174986,0,599.8816007715691,"(500, 600]"
19048.627127568783,0.0,0.0,0.0,6,0.0,0.0,19048627127.568783,0.0,0,600.0,"(500, 600]"
1763040.5355196318,329225.8389352104,327371.1803000085,0.0,177,0.994366606697109,0.0,5.355109857769189,1860.0329778258613,0,698.8733213394219,"(600, 700]"
2427.943365150083,885.9066653037406,886.0212731966362,0.0,13,1.0001293667801077,0.0,2.7406311042676386,68.14666131977533,0,700.0258733560215,"(700, 800]"
2.0859259470726457,0.0,0.0,0.0,2,0.0,0.0,2085925.9470726456,0.0,0,600.0,"(500, 600]"
738.4042057380465,112.41839798277496,0.0,0.0,43,0.0,0.0,6.568357247741864,2.6143812876370625,0,500.0,"(400, 500]"
141.96701719755856,0.0,0.0,0.0,4,0.0,0.0,141967017.19755858,0.0,0,600.0,"(500, 600]"
0.0,0.7321317130665956,0.0,3.0,4,0.0,0.7499998125000469,0.0,0.18303288250842828,-1,290.8483558745786,"(200, 300]"
1.622958931890345,0.0,0.0,0.0,1,0.0,0.0,1622958.9318903452,0.0,0,600.0,"(500, 600]"
1.4560059765045592,0.0,0.0,0.0,1,0.0,0.0,1456005.9765045592,0.0,0,600.0,"(500, 600]"
0.0,1714.9573487703492,3414.4269157684844,0.0,6,1.9909689976988125,0.0,0.0,285.826177157362,0,700.0,"(600, 700]"
35085.083881668594,17372.676884750294,14109.507427746397,0.0,31,0.8121665717112101,0.0,2.019555426742937,560.4089136884315,0,662.433314342242,"(600, 700]"
0.00022940750343754807,0.0,0.0,0.0,2,0.0,0.0,229.4075034375481,0.0,0,600.0,"(500, 600]"
2194.3097082991626,1413.6314917438501,1073.6614628823243,0.0,144,0.7595059026297962,0.0,1.5522501582360906,9.816885291159478,0,629.5136884377638,"(600, 700]"
15.939348187759633,0.0,0.0,0.0,1,0.0,0.0,15939348.187759634,0.0,0,600.0,"(500, 600]"
344500.903991215,17043.969762901757,16966.99704855937,0.0,39,0.9954838739795577,0.0,20.212480353071854,437.0248545096642,0,699.0967747959115,"(600, 700]"
30301.682657323374,16879.7199342611,0.0,0.0,144,0.0,0.0,1.795153164480194,117.22027650722794,0,489.7576582240097,"(400, 500]"
9.814599508936933,0.0,0.0,0.0,2,0.0,0.0,9814599.508936934,0.0,0,600.0,"(500, 600]"
2111.7604116621546,0.0,0.0,0.0,6,0.0,0.0,2111760411.6621547,0.0,0,600.0,"(500, 600]"
1213.755,0.0,0.0,0.0,1,0.0,0.0,1213755000.0000002,0.0,0,600.0,"(500, 600]"
6645.448856094984,3351.5674665024585,2833.287807212136,0.0,154,0.8453620088762417,0.0,1.9827883283063015,21.76342496583788,0,668.2118181905635,"(600, 700]"
9225.488219474806,0.0,0.0,0.0,2,0.0,0.0,9225488219.474806,0.0,0,600.0,"(500, 600]"
1.109778724889663,0.0,0.0,0.0,1,0.0,0.0,1109778.724889663,0.0,0,600.0,"(500, 600]"
1.0990597666209372,0.0,0.0,0.0,1,0.0,0.0,1099059.7666209373,0.0,0,600.0,"(500, 600]"
20.81929476012983,0.0,0.0,0.0,3,0.0,0.0,20819294.760129828,0.0,0,600.0,"(500, 600]"
175.4464659178703,0.0,0.0,0.0,30,0.0,0.0,175446465.9178703,0.0,0,600.0,"(500, 600]"
181.1794536243991,0.0,0.0,0.0,8,0.0,0.0,181179453.6243991,0.0,0,600.0,"(500, 600]"
2171.8297359779986,2225.926764615128,2225.903365798912,0.0,12,0.9999894876073296,0.0,0.9756968510946586,185.4938815934372,0,648.7827400761988,"(600, 700]"
1040.7485366961978,0.0,0.0,0.0,2,0.0,0.0,1040748536.6961979,0.0,0,600.0,"(500, 600]"
2185.2447888183974,1011.2616283000635,1013.8327590728758,0.0,67,1.0025424971128312,0.0,2.1609094278904823,15.093456913531442,0,700.5084994225663,"(700, 800]"
78691.71337412937,52351.988158373955,16990.527503001438,0.0,49,0.32454407368976257,0.0,1.5031275055795397,1068.4078997952256,0,540.0651900169295,"(500, 600]"
447.4119381076985,224.887327952362,223.23178740850756,0.0,6,0.9926383511620385,0.0,1.989493762018375,37.481215078524485,0,698.0023583333265,"(600, 700]"
1.1052893739993004,0.0,0.0,0.0,1,0.0,0.0,1105289.3739993004,0.0,0,600.0,"(500, 600]"
1.10967015429709,0.0,0.0,0.0,1,0.0,0.0,1109670.15429709,0.0,0,600.0,"(500, 600]"
127.14876244362709,0.0,0.0,0.0,1,0.0,0.0,127148762.4436271,0.0,0,600.0,"(500, 600]"
375399.52974386304,0.0,0.0,0.0,6,0.0,0.0,375399529743.86304,0.0,0,600.0,"(500, 600]"
43948.60844854366,42353.49143203659,29240.110082829375,0.0,140,0.6903825185005052,0.0,1.0376619957773503,302.524936639369,0,589.9596034889686,"(500, 600]"
44603.651614669514,29689.446393848837,24007.045845102948,0.0,12,0.8086053719502229,0.0,1.5023402936340475,2474.1203266440425,0,636.8380890717469,"(600, 700]"
586.1200267093933,60.4028776616167,57.46969291689479,0.0,30,0.9514396364922619,0.0,9.703511483167873,2.013429188272917,0,690.2879272984524,"(600, 700]"
1.3424612690769462,0.0,0.0,0.0,2,0.0,0.0,1342461.2690769462,0.0,0,600.0,"(500, 600]"
34477.401471829886,25074.22016622388,25187.64504817708,0.0,91,1.0045235656461797,0.0,1.375013908384577,275.5408779195934,0,669.6554085484647,"(600, 700]"
0.1950305462655019,0.0,0.0,0.0,1,0.0,0.0,195030.5462655019,0.0,0,600.0,"(500, 600]"
1.0010319616910184,0.0,0.0,0.0,1,0.0,0.0,1001031.9616910184,0.0,0,600.0,"(500, 600]"
54.81093601230107,0.0,0.0,0.0,1,0.0,0.0,54810936.01230107,0.0,0,600.0,"(500, 600]"
25751.154735230542,10718.937571076382,2768.6051954217714,1.0,13,0.25829100848895614,0.07692307100591762,2.4023980513063337,824.5335958879066,0,474.73513069187356,"(400, 500]"
0.46912130048140743,0.2954683679699928,0.0,0.0,4,0.0,0.0,1.587715517532262,0.07386707352572983,0,575.6924222003266,"(500, 600]"
0.11649853815081414,0.0,0.0,0.0,1,0.0,0.0,116498.53815081414,0.0,0,600.0,"(500, 600]"
1.02161173771573,0.0,0.0,0.0,1,0.0,0.0,1021611.7377157301,0.0,0,600.0,"(500, 600]"
1.0947474862942346,0.0,0.0,0.0,1,0.0,0.0,1094747.4862942346,0.0,0,600.0,"(500, 600]"
547372.9040032325,499506.95038301294,501863.37217113253,0.0,88,1.0047174954929217,0.0,1.0958264015794394,5676.215280759065,0,655.7348191775562,"(600, 700]"
2941593.3219234613,3146170.9093776303,3163065.3854689687,1.0,276,1.0053698532524018,0.003623188392669607,0.934975691611244,11399.169920211812,0,644.1995668383729,"(600, 700]"
0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0,500.0,"(400, 500]"
1.1027226706835471,0.0,0.0,0.0,1,0.0,0.0,1102722.6706835472,0.0,0,600.0,"(500, 600]"
1.106222911532575,0.0,0.0,0.0,1,0.0,0.0,1106222.911532575,0.0,0,600.0,"(500, 600]"
2309.439182308292,1242.6140118353776,1227.0408929871867,0.0,68,0.9874674519300998,0.0,1.8585330267108842,18.27373519943592,0,690.4201417215642,"(600, 700]"
